specimen.id,species,caste,digitizer,its.mm,body.length.mm,scale,x,y,notes
MY180626-004,bimaculatus,W,JL,4.412574812,19.47614806,139.637,1298.667,589,its.slight.tilt
,,,,,,,1448,667.667,
,,,,,,,1440.667,684.333,
,,,,,,,1326.667,693,
,,,,,,,1144.667,697.667,
,,,,,,,1118.667,738.333,
MY180626-005,ternarius,W,JL,4.309790537,16.55240388,139.165,1174.333,645,
,,,,,,,1292.333,721,
,,,,,,,1279,740.333,
,,,,,,,1175,735.667,
,,,,,,,1034.333,721,
,,,,,,,1011,755.667,
MY180626-006,ternarius,W,JL,3.516760318,14.72270312,140.278,1054.333,537.333,its.slight.tilt
,,,,,,,1177,604.667,
,,,,,,,1166.333,623.333,
,,,,,,,1059,626.667,
,,,,,,,924.333,617.333,
,,,,,,,909,653.333,
MY180703-004,terricola,W,JL,5.168108728,20.04554097,139.356,1170.333,523.333,its.slight.tilt
,,,,,,,1331.667,634.667,
,,,,,,,1320.333,653.333,
,,,,,,,1188.333,648.667,
,,,,,,,994.333,617.333,
,,,,,,,960.333,660,
MY180703-005,terricola,W,JL,4.560353438,18.66825959,139.169,1227.333,636.333,its.slight.tilt
,,,,,,,1376.667,745.667,
,,,,,,,1364,764.333,
,,,,,,,1238.667,754.333,
,,,,,,,1050.667,718.333,
,,,,,,,1018.667,761.667,
MY180703-007,impatiens,W,JL,4.75523682,18.11920686,140.469,1279.667,558.667,
,,,,,,,1429.667,653.333,
,,,,,,,1418.333,672.667,
,,,,,,,1294.333,665.333,
,,,,,,,1121,650,
,,,,,,,1087,690.667,
MY180703-008,vagans,W,JL,5.759859155,17.94246561,139.61,1084,576,
,,,,,,,1229.333,668,
,,,,,,,1220,687.333,
,,,,,,,1085.333,695.333,
,,,,,,,908.667,688.667,
,,,,,,,870,746,
MY180711-001,bimaculatus,W,JL,4.580494706,21.30108486,140.02,1315.667,431.333,its.large.tilt
,,,,,,,1463,532,
,,,,,,,1455,546,
,,,,,,,1325.667,539.333,
,,,,,,,1147,520,
,,,,,,,1103.667,558,
MY180711-002,bimaculatus,M,JL,5.534247532,23.31896158,140.676,1063,455.333,
,,,,,,,1245,571.333,
,,,,,,,1233.667,593.333,
,,,,,,,1068.333,577.333,
,,,,,,,876.333,554,
,,,,,,,829.667,599.333,
MY180711-003,bimaculatus,W,JL,3.571101106,17.58679311,140.527,1052.333,429,its.slight.tilt
,,,,,,,1190.333,510.333,
,,,,,,,1182.333,529,
,,,,,,,1071.667,528.333,
,,,,,,,901.667,521.667,
,,,,,,,872.333,557.667,
MY180711-004,bimaculatus,W,JL,5.150122067,19.74822826,141.806,960.333,568.667,
,,,,,,,1131,659.333,
,,,,,,,1118.333,685.333,
,,,,,,,962.333,686.667,
,,,,,,,785.667,682,
,,,,,,,751.667,733.333,
MY180711-006,bimaculatus,M,JL,4.329952837,,141.561,1049.667,455.333,
,,,,,,,1193.667,542.667,
,,,,,,,1177.667,563.333,
,,,,,,,1061.667,557.333,
,,,,,,,898.333,548,
,,,,,,,863.667,584,
MY180719-001,ternarius,W,JL,3.784303938,15.3715911,140.926,957.333,640,its.slight.tilt
,,,,,,,1082.667,726.667,
,,,,,,,1078,740.667,
,,,,,,,963.333,730.667,
,,,,,,,800.667,706.667,
,,,,,,,774.667,738.667,
MY180719-002,ternarius,W,JL,3.641506784,15.25088985,141.375,993.333,687.667,its.large.tilt
,,,,,,,1116,764.333,
,,,,,,,1108,781,
,,,,,,,996,777.667,
,,,,,,,850.667,761.667,
,,,,,,,829.333,795.667,
MY180719-003,impatiens,W,JL,3.968382505,,141.336,1450,434,
,,,,,,,1574,520,
,,,,,,,1565.333,532.667,
,,,,,,,1469.333,532,
,,,,,,,1306,518.667,
,,,,,,,1280.667,552.667,
MY180719-004,impatiens,W,JL,4.553144333,19.43172592,141,1139,482,its.large.tilt
,,,,,,,1283,557.333,
,,,,,,,1270.333,576.667,
,,,,,,,1165,585.333,
,,,,,,,975,579.333,
,,,,,,,950.333,619.333,
MY180719-005,ternarius,W,JL,3.842774042,16.67665626,141.783,951,618.667,
,,,,,,,1073,692,
,,,,,,,1065.667,707.333,
,,,,,,,969,708.667,
,,,,,,,814.333,698,
,,,,,,,795,734,
MY180719-006,bimaculatus,W,JL,5.227864674,20.89154788,140.991,1051.333,501.333,
,,,,,,,1248.667,590,
,,,,,,,1235.333,614,
,,,,,,,1074,616.667,
,,,,,,,878,614,
,,,,,,,830.667,662,
MY180719-007,ternarius,W,JL,3.326105319,13.58003707,141.007,1185,1169,
,,,,,,,1294,1234,
,,,,,,,1289,1251,
,,,,,,,1193,1246,
,,,,,,,1056,1234,
,,,,,,,1036,1260,
MY180731-001,vagans,W,JL,2.887550476,,141.336,950.333,712,
,,,,,,,1079,784,
,,,,,,,1068.333,799.333,
,,,,,,,975,801.333,
,,,,,,,813.667,782.667,
,,,,,,,786.333,814,
MY180731-003,vagans,W,JL,4.105141068,19.24611323,139.998,906,693,
,,,,,,,1066,761,
,,,,,,,1057,778,
,,,,,,,938,787,
,,,,,,,748,783,
,,,,,,,720,823,
MY180802-001,vagans,W,JL,3.927514582,16.29702741,141.565,963.333,333.667,
,,,,,,,1094.667,394.333,
,,,,,,,1088.667,408.333,
,,,,,,,993.333,419,
,,,,,,,830.667,420.333,
,,,,,,,817.333,455.667,
MY180802-002,borealis,W,JL,5.143493047,24.79392859,141.339,1266,530,its.large.tilt
,,,,,,,1433,653,
,,,,,,,1417,679,
,,,,,,,1266,679,
,,,,,,,1061,647,
,,,,,,,1009,706,
MY180802-004,ternarius,W,JL,3.739335846,16.15139426,142.257,918,1178,
,,,,,,,1019,1253,
,,,,,,,1010,1272,
,,,,,,,917,1262,
,,,,,,,780,1238,
,,,,,,,755,1271,
MY180802-006,ternarius,W,JL,4.070469066,15.19098405,141.78,848.333,1045.667,its.slight.tilt
,,,,,,,960.333,1115,
,,,,,,,949.667,1130.333,
,,,,,,,847.667,1126.333,
,,,,,,,719,1111.667,
,,,,,,,693,1143.667,
MY180802-007,ternarius,W,JL,3.283876642,15.23760162,139.674,874,1153,its.large.tilt
,,,,,,,996,1230,
,,,,,,,987,1245,
,,,,,,,891,1240,
,,,,,,,752,1225,
,,,,,,,728,1258,
MY180814-002,cf rufocinctus,M,JL,4.321134505,21.50066357,141.34,1024.333,466,its.slight.tilt
,,,,,,,1163.667,542.667,
,,,,,,,1153.667,566,
,,,,,,,1030.333,580,
,,,,,,,883,578,
,,,,,,,853.667,632,
MY180814-005,borealis,M,JL,4.18755945,20.82443084,140.687,1048,563,its.large.tilt
,,,,,,,1193,683,
,,,,,,,1179,704,
,,,,,,,1055,698,
,,,,,,,877,659,
,,,,,,,825,708,
MY180814-007,vagans,M,JL,4.202878135,15.63150421,141.339,1000,663.333,
,,,,,,,1147.333,730.667,
,,,,,,,1142,747.333,
,,,,,,,1033.333,762.667,
,,,,,,,838.667,760,
,,,,,,,818.667,801.333,
MY180814-008,impatiens,M,JL,5.745619937,24.43711587,140.301,1113,536.333,its.large.tilt
,,,,,,,1297,655,
,,,,,,,1281,681.667,
,,,,,,,1121,666.333,
,,,,,,,910.333,640.333,
,,,,,,,861,686.333,
MY180814-010,vagans,W,JL,4.626474188,17.74836394,141.373,1223,1357,its.large.tilt
,,,,,,,1352,1453,
,,,,,,,1339,1468,
,,,,,,,1231,1457,
,,,,,,,1063,1420,
,,,,,,,1033,1456,
MY190522-001,bimaculatus,Q,JL,4.654392389,28.48515888,141.783,1305,275,
,,,,,,,1520.333,424.333,
,,,,,,,1491.667,449.667,
,,,,,,,1306.333,425,
,,,,,,,1069,388.333,
,,,,,,,1009.667,447.667,
MY190522-002,bimaculatus,Q,JL,6.944114185,26.60857072,141.353,1259.667,532.667,
,,,,,,,1461.667,668.667,
,,,,,,,1439,700,
,,,,,,,1253.667,679.333,
,,,,,,,1043,653.333,
,,,,,,,977.667,710,
MY190522-003,bimaculatus,Q,JL,6.886809151,,141.35,1302.333,465,
,,,,,,,1501,608.333,
,,,,,,,1476.333,638.333,
,,,,,,,1292.333,625.667,
,,,,,,,1066.333,585,
,,,,,,,1006.333,641.667,
MY190522-004,impatiens,Q,JL,7.148350425,,141.346,1448,396,
,,,,,,,1686.667,535.333,
,,,,,,,1670,569.333,
,,,,,,,1464,557.333,
,,,,,,,1213.333,520,
,,,,,,,1158,584.667,
MY190522-005,bimaculatus,Q,JL,5.837697228,25.42975336,141.345,1193,541,
,,,,,,,1390,672,
,,,,,,,1370,700,
,,,,,,,1191,682,
,,,,,,,982,647,
,,,,,,,928,704,
MY190522-006,impatiens,Q,JL,7.018638861,,140.001,1203,515,its.large.tilt
,,,,,,,1424,655,
,,,,,,,1397,684,
,,,,,,,1209,667,
,,,,,,,945,629,
,,,,,,,896,695,
MY190529-001,impatiens,Q,JL,6.565719102,27.79574395,140.671,1204,444,its.large.tilt
,,,,,,,1427,565,
,,,,,,,1402,598,
,,,,,,,1213,595,
,,,,,,,987,586,
,,,,,,,921,650,
MY190529-002,impatiens,Q,JL,6.091592226,20.64974481,142.026,1271,472,its.slight.tilt
,,,,,,,1438,573,
,,,,,,,1424,592,
,,,,,,,1278,590,
,,,,,,,1051,570,
,,,,,,,1020,624,
MY190605-001,bimaculatus,Q,JL,7.155422535,,140.908,1245,474.333,its.slight.tilt
,,,,,,,1490.333,606.333,
,,,,,,,1477,635.667,
,,,,,,,1271.667,662.333,
,,,,,,,997,673,
,,,,,,,950.333,761,
MY190605-004,impatiens,Q,JL,7.234464393,32.48963798,141.363,1316,376,
,,,,,,,1536,509,
,,,,,,,1506,535,
,,,,,,,1325,521,
,,,,,,,1058,504,
,,,,,,,1005,577,
MY190612-001,bimaculatus,W,JL,3.896092119,16.40411132,141.561,1016.333,618.667,
,,,,,,,1149.667,676.667,
,,,,,,,1135,696.667,
,,,,,,,1043,703.333,
,,,,,,,895.667,706,
,,,,,,,868.333,743.333,
MY190619-001,ternarius,Q,JL,6.728238874,28.36987822,140.895,1153.667,510.667,
,,,,,,,1348.333,634,
,,,,,,,1329.667,662.667,
,,,,,,,1161,657.333,
,,,,,,,949,631.333,
,,,,,,,894.333,689.333,
MY190619-002,bimaculatus,W,JL,4.234118467,19.74997837,141.782,884.667,700.333,its.large.tilt
,,,,,,,1037.333,774.333,
,,,,,,,1029.333,792.333,
,,,,,,,898.667,797.667,
,,,,,,,737.333,800.333,
,,,,,,,708,842.333,
MY190619-003,ternarius,W,JL,3.506699781,15.86588249,141.262,1062,423.333,its.slight.tilt
,,,,,,,1184,502,
,,,,,,,1170.667,517.333,
,,,,,,,1064,512,
,,,,,,,918,496,
,,,,,,,895.333,529.333,
MY190619-004,borealis,Q,JL,6.92637528,27.45353283,141.339,1455,596,its.large.tilt
,,,,,,,1674,720,
,,,,,,,1661,750,
,,,,,,,1468,773,
,,,,,,,1213,769,
,,,,,,,1160,844,
MY190621-001,bimaculatus,W,JL,3.935911634,17.2302989,140.893,993.333,441.333,its.large.tilt
,,,,,,,1132,526.667,
,,,,,,,1118.667,542,
,,,,,,,993.333,530.667,
,,,,,,,834,520.667,
,,,,,,,796,554.667,
MY190621-002,bimaculatus,W,JL,4.216322589,18.2649331,141.556,1009,485.333,its.large.tilt
,,,,,,,1143,572.667,
,,,,,,,1133.667,587.333,
,,,,,,,1015,574.667,
,,,,,,,857.667,559.333,
,,,,,,,821,590.667,
PF190610-014,vagans,W,JL,4.879817254,19.01588132,141.122,1153.333,479.333,
,,,,,,,1305.333,561.333,
,,,,,,,1294,579.333,
,,,,,,,1178,578.667,
,,,,,,,996,562.667,
,,,,,,,978.667,610,
PF190610-015,vagans,W,JL,5.498669279,19.68315284,140.657,1032.333,696.667,its.large.tilt
,,,,,,,1209.667,789.333,
,,,,,,,1193.667,816,
,,,,,,,1062.333,818.667,
,,,,,,,858.333,800.667,
,,,,,,,817.667,858,
PF190610-027,cf rufocinctus,W,JL,,,141.136,1066.333,532.333,
,,,,,,,1217.667,608.333,
,,,,,,,1209,627,
,,,,,,,1093.667,633.667,
,,,,,,,918.333,623.667,
,,,,,,,890.333,671,
PF190709-001,vagans,W,JL,4.010070567,14.53396301,140.667,1031.667,536.667,
,,,,,,,1141,612,
,,,,,,,1130.333,626,
,,,,,,,1039,623.333,
,,,,,,,890.333,599.333,
,,,,,,,870.333,632.667,
PF190709-002,vagans,W,JL,4.109384391,15.93665463,141.353,1102.333,713.333,
,,,,,,,1214.333,777.333,
,,,,,,,1201.667,792,
,,,,,,,1119,796,
,,,,,,,983.667,784.667,
,,,,,,,964.333,818.667,
PF190709-003,rufocinctus,W,JL,4.214836487,16.02237047,140,1312,1304.667,its.slight.tilt
,,,,,,,1432,1380,
,,,,,,,1422.667,1398,
,,,,,,,1329.333,1393.333,
,,,,,,,1178.667,1367.333,
,,,,,,,1154,1400.667,
PF190709-005,impatiens,W,JL,4.581723063,18.82159315,140.067,1066,581,
,,,,,,,1201,649.5,
,,,,,,,1187,669.5,
,,,,,,,1083,683,
,,,,,,,907.5,683.5,
,,,,,,,878,719.5,
PF190709-006,impatiens,Q,JL,6.963328386,31.9504653,141.004,1311,561,its.large.tilt
,,,,,,,1518,679,
,,,,,,,1492,713,
,,,,,,,1317,718,
,,,,,,,1062,702,
,,,,,,,1010,771,
PF190709-007,vagans,W,JL,4.903765324,20.78018026,142.001,1250,581,its.large.tilt
,,,,,,,1398.667,664.333,
,,,,,,,1388,683.667,
,,,,,,,1274.667,684.333,
,,,,,,,1096,661,
,,,,,,,1064.667,708.333,
PF190709-008,bimaculatus,W,JL,4.552191821,21.45908658,139.014,1327,344,its.large.tilt
,,,,,,,1482,439,
,,,,,,,1474,453,
,,,,,,,1339,443,
,,,,,,,1151,418,
,,,,,,,1110,460,
PF190709-009,bimaculatus,W,JL,4.248350443,17.89634689,140.46,1290.333,456,its.slight.tilt
,,,,,,,1426.333,551.333,
,,,,,,,1413.667,574,
,,,,,,,1290.333,564.667,
,,,,,,,1139,551.333,
,,,,,,,1092.333,587.333,
PF190724-001,bimaculatus,W,JL,5.579632661,24.06933574,140.827,1468.333,648,its.slight.tilt
,,,,,,,1651.667,761.333,
,,,,,,,1633.667,786.667,
,,,,,,,1471,780.667,
,,,,,,,1277.667,764.667,
,,,,,,,1233,816,
PF190724-002,impatiens,W,JL,4.787917871,20.19938913,141.596,1113.667,560,its.large.tilt
,,,,,,,1263.667,661.333,
,,,,,,,1246.333,680,
,,,,,,,1128.333,672,
,,,,,,,931.667,650.667,
,,,,,,,901.667,688.667,
PF190724-003,impatiens,W,JL,5.169025063,21.19535071,140.513,1236,603,its.slight.tilt
,,,,,,,1384.667,688.333,
,,,,,,,1375.333,707.667,
,,,,,,,1264.667,716.333,
,,,,,,,1062,713,
,,,,,,,1038,754.333,
PF190724-006,vagans,W,JL,4.272229783,18.97033069,141.428,1665.333,1248.667,its.slight.tilt
,,,,,,,1794,1315.333,
,,,,,,,1783.333,1333.333,
,,,,,,,1692.667,1340,
,,,,,,,1532,1330.667,
,,,,,,,1505.333,1368.667,
PF190724-007,impatiens,Q,JL,6.784433205,29.97433457,141.939,1328.333,717.333,
,,,,,,,1541.667,855.333,
,,,,,,,1521.667,889.333,
,,,,,,,1333,867.333,
,,,,,,,1107,834,
,,,,,,,1050.333,890.667,
PRM190709-001,borealis,W,JL,4.9550312,20.11856051,140.667,1087.333,516,its.slight.tilt
,,,,,,,1234.667,603.333,
,,,,,,,1219.333,626,
,,,,,,,1100.667,637.333,
,,,,,,,920.667,625.333,
,,,,,,,886.667,675.333,
PS170709-067,bimaculatus,W,JL,3.966429477,16.9913268,139.14,1342.333,615.333,
,,,,,,,1469,691.333,
,,,,,,,1457,707.333,
,,,,,,,1349,706.667,
,,,,,,,1197.667,694.667,
,,,,,,,1167,732,
TJ190530-003,impatiens,Q,JL,6.888,,139.683,1268,567,
,,,,,,,1480,711,
,,,,,,,1458,741,
,,,,,,,1267,729,
,,,,,,,1000,699,
,,,,,,,952,758,
TWM180614-001,impatiens,W,JL,,,138.92,1275.333,559,
,,,,,,,1426,651.667,
,,,,,,,1410,675,
,,,,,,,1293.333,675.667,
,,,,,,,1110.667,661.667,
,,,,,,,1069.333,703,
TWM180614-003,impatiens,W,JL,,,140.028,1277.5,620.5,
,,,,,,,1403.5,689.5,
,,,,,,,1392.5,702,
,,,,,,,1308.5,706.5,
,,,,,,,1151,690.5,
,,,,,,,1125,726,
TWM180614-010,borealis,W,JL,,,139.836,1110.333,362,
,,,,,,,1247,456.667,
,,,,,,,1224.333,478,
,,,,,,,1122.333,482.667,
,,,,,,,958.333,467.333,
,,,,,,,917.667,511.333,
TWM180614-012,vagans,W,JL,,,138.491,1046.667,521.667,
,,,,,,,1165.333,591.667,
,,,,,,,1152.667,607,
,,,,,,,1074.667,606.333,
,,,,,,,920.667,589.667,
,,,,,,,899.333,621.667,
TWM180614-013,vagans,W,JL,,,139.379,1168.333,316.667,
,,,,,,,1289.667,388.667,
,,,,,,,1279,404.667,
,,,,,,,1186.333,404.667,
,,,,,,,1044.333,385.333,
,,,,,,,1016.333,420,
TWM180614-019,vagans,W,JL,,,138.7,1101.333,613.333,
,,,,,,,1211.333,678,
,,,,,,,1202,692.667,
,,,,,,,1118.667,692.667,
,,,,,,,974.667,674.667,
,,,,,,,961.333,705.333,
TWM180614-033,borealis,W,JL,,,139.389,1530.667,1278,
,,,,,,,1654,1379.333,
,,,,,,,1634.667,1398.667,
,,,,,,,1529.333,1389.333,
,,,,,,,1366,1349.333,
,,,,,,,1322.667,1386,
TWM180614-034,borealis,W,JL,,,139.831,1500.333,322.333,
,,,,,,,1665,399.667,
,,,,,,,1653.667,423.667,
,,,,,,,1524.333,451.667,
,,,,,,,1338.333,461,
,,,,,,,1312.333,516.333,
TWM180614-036,borealis,Q,JL,,,140.02,1832,183,
,,,,,,,2040,298,
,,,,,,,2026,334,
,,,,,,,1858,358,
,,,,,,,1619,347,
,,,,,,,1583,419,
TWM180614-040,impatiens,W,JL,,,138.471,1099,824.667,
,,,,,,,1234.333,884,
,,,,,,,1226.333,902,
,,,,,,,1129,912.667,
,,,,,,,955.667,924,
,,,,,,,935.667,964,
TWM180614-054,bimaculatus,W,JL,,,140.236,1263.667,346,
,,,,,,,1419,448,
,,,,,,,1403.667,470,
,,,,,,,1257,466,
,,,,,,,1080.333,448.667,
,,,,,,,1047.667,497.333,
TWM180614-055,impatiens,W,JL,,,138.716,955.333,654,
,,,,,,,1088.667,711.333,
,,,,,,,1079.333,730.667,
,,,,,,,980,745.333,
,,,,,,,819.333,753.333,
,,,,,,,797.333,790.667,
TWM180614-056,bimaculatus,Q,JL,,,139.649,1241.333,215,
,,,,,,,1407.333,305.667,
,,,,,,,1396,328.333,
,,,,,,,1259.333,328.333,
,,,,,,,1076.667,323,
,,,,,,,1040,367,
TWM180614-057,bimaculatus,W,JL,,,139.597,1337.333,584.667,
,,,,,,,1487.333,668,
,,,,,,,1476,686.667,
,,,,,,,1356.667,688.667,
,,,,,,,1190.667,687.333,
,,,,,,,1150.667,728.667,
TWM180614-059,bimaculatus,W,JL,,,139.659,1215,366,
,,,,,,,1343.667,462,
,,,,,,,1337.667,476,
,,,,,,,1226.333,469.333,
,,,,,,,1061,446,
,,,,,,,1021.667,484.667,
TWM180614-060,cf rufocinctus,W,JL,,,139.735,1148.5,841,
,,,,,,,1243.5,897.5,
,,,,,,,1238,908.5,
,,,,,,,1165.5,906.5,
,,,,,,,1045,895.5,
,,,,,,,1030.5,921.5,
TWM180614-061,bimaculatus,W,JL,,,141.393,1462.667,293.333,
,,,,,,,1640.667,376.667,
,,,,,,,1629.333,405.333,
,,,,,,,1471.333,410,
,,,,,,,1299.333,414,
,,,,,,,1253.333,468,
TWM180614-064,vagans,W,JL,,,139.882,1195,583.667,
,,,,,,,1381,668.333,
,,,,,,,1373,687,
,,,,,,,1220.333,693,
,,,,,,,1020.333,683,
,,,,,,,984.333,729.667,
TWM180614-068,bimaculatus,W,JL,,,139.845,1197.667,349.333,
,,,,,,,1353.667,438,
,,,,,,,1341,457.333,
,,,,,,,1209.667,458.667,
,,,,,,,1044.333,452.667,
,,,,,,,1003,494,
TWM180614-070,terricola,W,JL,,,140.064,1235.5,757.5,
,,,,,,,1357,829,
,,,,,,,1347,843.5,
,,,,,,,1243,844.5,
,,,,,,,1101.5,832.5,
,,,,,,,1074,865.5,
TWM180614-072,bimaculatus,W,JL,,,140.057,1147.333,593,
,,,,,,,1303.333,677.667,
,,,,,,,1290,700.333,
,,,,,,,1156.667,699,
,,,,,,,999.333,692.333,
,,,,,,,950,734.333,
TWM180614-079,borealis,W,JL,,,140.536,1318.5,967.5,
,,,,,,,1429.5,1021,
,,,,,,,1423,1037,
,,,,,,,1332.5,1044,
,,,,,,,1192,1043.5,
,,,,,,,1177.5,1074.5,
TWM180711-001,bimaculatus,W,JL,4.43389062,18.08136567,141.334,1142.667,448,
,,,,,,,1292.667,539.333,
,,,,,,,1283.333,554.667,
,,,,,,,1152,550.667,
,,,,,,,972,533.333,
,,,,,,,932,570,
TWM180711-002,bimaculatus,W,JL,4.711202452,18.96012061,140.512,1086,524,
,,,,,,,1238,600,
,,,,,,,1230,618,
,,,,,,,1108.667,628,
,,,,,,,937.333,632.667,
,,,,,,,893.333,676.667,
TWM180711-003,bimaculatus,W,JL,4.764086471,18.39614161,141.336,1115,396,its.slight.tilt
,,,,,,,1267,471,
,,,,,,,1257,494,
,,,,,,,1134,502,
,,,,,,,967,511,
,,,,,,,925,554,
TWM180711-005,bimaculatus,W,JL,4.67339938,20.5910258,141.806,886.667,564.667,
,,,,,,,1052.667,656.667,
,,,,,,,1044.667,673.333,
,,,,,,,907.333,676.667,
,,,,,,,722,671.333,
,,,,,,,684.667,711.333,
TWM180711-006,bimaculatus,W,JL,4.510037275,20.00087795,140.892,1020,631.333,its.large.tilt
,,,,,,,1182.667,718,
,,,,,,,1170.667,738,
,,,,,,,1039.333,741.333,
,,,,,,,863.333,741.333,
,,,,,,,826,785.333,
TWM180711-008,terricola,M,JL,3.997474818,16.97397493,141.34,946.667,615,its.large.tilt
,,,,,,,1067.333,709.667,
,,,,,,,1058.667,726.333,
,,,,,,,964.667,720.333,
,,,,,,,776.667,689,
,,,,,,,756.667,728.333,
TWM180711-009,terricola,M,JL,4.233881786,19.12893712,140.916,1078,628,
,,,,,,,1223.333,722.667,
,,,,,,,1203.333,744,
,,,,,,,1073.333,738.667,
,,,,,,,881.333,716.667,
,,,,,,,843.333,759.333,
TWM180711-011,bimaculatus,M,JL,4.943476588,23.33845052,141.143,1090,617.333,its.slight.tilt
,,,,,,,1259.333,727.333,
,,,,,,,1244,750,
,,,,,,,1090,734.667,
,,,,,,,892.667,710.667,
,,,,,,,845.333,750.667,
TWM180711-013,bimaculatus,M,JL,4.753687541,18.76993191,141.345,1014,491,its.large.tilt
,,,,,,,1166.667,596.333,
,,,,,,,1153.333,613,
,,,,,,,1026,603,
,,,,,,,843.333,580.333,
,,,,,,,800.667,621,
TWM180711-013b,cf fervidus,M,JL,4.685047705,18.65441718,141.086,1167.667,571.333,makred as bim in pictures
,,,,,,,1353,664.667,
,,,,,,,1343,680.667,
,,,,,,,1190.333,683.333,
,,,,,,,982.333,664,
,,,,,,,945,712,
TWM180711-014,impatiens,W,JL,4.965591697,19.73007133,141.183,1106,406,its.large.tilt
,,,,,,,1250,498,
,,,,,,,1232.667,520.667,
,,,,,,,1124,516.667,
,,,,,,,926,496,
,,,,,,,895.333,539.333,
TWM180711-015,vagans,M,JL,3.877114883,,141.783,1199.667,679.667,its.large.tilt
,,,,,,,1333,745,
,,,,,,,1326.333,761,
,,,,,,,1230.333,767,
,,,,,,,1071.667,759.667,
,,,,,,,1041,797.667,
TWM180711-017,cf fervidus,M,JL,,,141.21,1094.333,538,
,,,,,,,1245.667,637.333,
,,,,,,,1225,660.667,
,,,,,,,1113.667,652.667,
,,,,,,,903,625.333,
,,,,,,,864.333,673,
TWM180719-001,impatiens,W,JL,4.288214963,18.58468671,140.668,1097.333,537.333,its.large.tilt
,,,,,,,1236,616,
,,,,,,,1227.333,632.667,
,,,,,,,1117.333,636.667,
,,,,,,,939.333,626.667,
,,,,,,,912.667,665.333,
TWM180719-002,bimaculatus,M,JL,4.6945644,20.97501349,140.779,1265,404,its.large.tilt
,,,,,,,1417,509,
,,,,,,,1405,529,
,,,,,,,1269,517,
,,,,,,,1094,488,
,,,,,,,1053,529,
TWM180719-003,bimaculatus,W,JL,4.067427001,19.89480259,141.607,1083.333,448.667,its.large.tilt
,,,,,,,1230,548.667,
,,,,,,,1216,566.667,
,,,,,,,1082.667,554.667,
,,,,,,,926,536.667,
,,,,,,,882,578,
TWM180719-004,ternarius,W,JL,3.011262556,15.0929107,140.841,1178,444,its.large.tilt
,,,,,,,1290.667,521.333,
,,,,,,,1282,534.667,
,,,,,,,1184.667,530.667,
,,,,,,,1045.333,509.333,
,,,,,,,1017.333,539.333,
TWM180719-005,ternarius,W,JL,,,141.147,1108.667,279.667,
,,,,,,,1229.333,353.667,
,,,,,,,1219.333,368.333,
,,,,,,,1108.667,361.667,
,,,,,,,966.667,345,
,,,,,,,939.333,379.667,
TWM180719-006,ternarius,W,JL,3.188290059,15.23489139,141.778,962.667,435.333,its.large.tilt
,,,,,,,1093.333,499.333,
,,,,,,,1086,516.667,
,,,,,,,986.667,528,
,,,,,,,832.667,524,
,,,,,,,810.667,558,
TWM180719-007,ternarius,W,JL,3.817573005,15.2556331,140.45,1109.667,603.333,its.large.tilt
,,,,,,,1227.667,675.333,
,,,,,,,1219.667,690.667,
,,,,,,,1116.333,690.667,
,,,,,,,978.333,676,
,,,,,,,950.333,705.333,
TWM180724-001,vagans,W,JL,4.160259239,19.65779747,139.78,1091.333,609.333,its.slight.tilt
,,,,,,,1238.667,669.333,
,,,,,,,1230.667,687.333,
,,,,,,,1116.667,704.667,
,,,,,,,936,715.333,
,,,,,,,918,756.667,
TWM180724-002,terricola,M,JL,4.081504101,20.20366022,140.339,1082,456,its.large.tilt
,,,,,,,1218,545,
,,,,,,,1203,566,
,,,,,,,1082,562,
,,,,,,,884,544,
,,,,,,,856,591,
TWM180724-003,borealis,W,JL,4.582749805,21.22022285,141.368,1093,452,its.large.tilt
,,,,,,,1230,576,
,,,,,,,1217,598,
,,,,,,,1080,591,
,,,,,,,905,557,
,,,,,,,855,603,
TWM180724-004,fervidus,W,JL,4.713708024,19.62848618,138.787,1011,300,
,,,,,,,1155,393,
,,,,,,,1142,417,
,,,,,,,1015,418,
,,,,,,,836,396,
,,,,,,,798,445,
TWM180824-005,borealis,M,JL,,,141.348,1101.333,404.667,
,,,,,,,1284,504,
,,,,,,,1265.333,527.333,
,,,,,,,1115.333,528.667,
,,,,,,,918,514.667,
,,,,,,,866.667,562,
TWM180724-006,bimaculatus,M,JL,4.052654452,21.13137303,141.688,1034,477,its.large.tilt
,,,,,,,1199,601,
,,,,,,,1186,617,
,,,,,,,1029,597,
,,,,,,,831,574,
,,,,,,,776,619,
TWM180724-007,bimaculatus,M,JL,4.536902423,20.19781212,142.052,1033,410,its.large.tilt
,,,,,,,1207,514,
,,,,,,,1195,536,
,,,,,,,1035,530,
,,,,,,,850,515,
,,,,,,,813,566,
TWM180724-008,vagans,M,JL,3.614478538,15.83675676,141.011,890,946,its.large.tilt
,,,,,,,1023.333,1007.333,
,,,,,,,1013.333,1025.333,
,,,,,,,910.667,1038,
,,,,,,,752,1038.667,
,,,,,,,731.333,1074.667,
TWM180724-009,cf perplexus,M,JL,4.716250552,18.53372181,140.705,1011,445,
,,,,,,,1197,539,
,,,,,,,1181,558,
,,,,,,,1030,552,
,,,,,,,820,532,
,,,,,,,785,574,
TWM180724-010,bimaculatus,W,JL,3.84971082,17.79453749,140.011,840.667,510.667,its.large.tilt
