specimen.ID,digitizer,species.det,provisional.species,caste,ITS,body.length,scale,name,description,value
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,299.107
,,,,,,,,m07,Labial palpomere 1 width,44.00505
,,,,,,,,m08,Labial palpomere 2 length,90.32288
,,,,,,,,m09,Labial palpomere 2 width,20.67742
,,,,,,,,m10,Distal labial palpomeres length,NA
,,,,,,,,m11,Stipes length,313.13824
,,,,,,,,m12,Maxillary palp length,31.86535
,,,,,,,,m13,Galea length,414.08258
,,,,,,,,m14,Galea width,70.2282
,,,,,,,,m15,"Stipes width, across from palp",67.75774
JL190718-002,DRA,vagans,cf vagans,M,4.111,17.049,137.20382,m01,Mentum length,323.05761
,,,,,,,139.26952,m02,Mentum width,120.97566
,,,,,ITS pixels,BL pixels,137.73566,m03,Glossa length,NA
,,,,,,,136.55443,m04,"Glossa width, at mid-point",30.36079
,,,,,,,,m05,Flabellum length,NA
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,310.75714
,,,,,,,,m07,Labial palpomere 1 width,50.53492
,,,,,,,,m08,Labial palpomere 2 length,102.00871
,,,,,,,,m09,Labial palpomere 2 width,22.16103
,,,,,,,,m10,Distal labial palpomeres length,NA
,,,,,,,,m11,Stipes length,343.06397
,,,,,,,,m12,Maxillary palp length,48.41028
,,,,,,,,m13,Galea length,441.67157
,,,,,,,,m14,Galea width,91.75814
,,,,,,,,m15,"Stipes width, across from palp",70.80803
FJ190703-008,DRA,vagans,cf vagans,W,3.999,16.448,147.64071,m01,Mentum length,329.44735
,,,,,,,148.72047,m02,Mentum width,146.95729
,,,,,ITS pixels,BL pixels,146.35725,m03,Glossa length,NA
,,,,,,,,m04,"Glossa width, at mid-point",33.55261
,,,,,,,,m05,Flabellum length,NA
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,301.90653
,,,,,,,,m07,Labial palpomere 1 width,54.26274
,,,,,,,,m08,Labial palpomere 2 length,107.23598
,,,,,,,,m09,Labial palpomere 2 width,32.91065
,,,,,,,,m10,Distal labial palpomeres length,NA
,,,,,,,,m11,Stipes length,NA
,,,,,,,,m12,Maxillary palp length,59.96758
,,,,,,,,m13,Galea length,415.34209
,,,,,,,,m14,Galea width,68.30813
,,,,,,,,m15,"Stipes width, across from palp",82.0061
FJ190718-002,DRA,perplexus,cf vagans,W,4.724,18.419,262.34498,m01,Mentum length,636.00708
,,,,,,,258.04737,m02,Mentum width,254.24398
,,,,,ITS pixels,BL pixels,255.93402,m03,Glossa length,NA
,,,,,,,260.57714,m04,"Glossa width, at mid-point",63.73556
,,,,,,,,m05,Flabellum length,NA
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,585.72197
,,,,,,,,m07,Labial palpomere 1 width,101.55239
,,,,,,,,m08,Labial palpomere 2 length,216.49737
,,,,,,,,m09,Labial palpomere 2 width,62.7942
,,,,,,,,m10,Distal labial palpomeres length,104.41796
,,,,,,,,m11,Stipes length,660.60847
,,,,,,,,m12,Maxillary palp length,98.01307
,,,,,,,,m13,Galea length,NA
,,,,,,,,m14,Galea width,189.11255
,,,,,,,,m15,"Stipes width, across from palp",154.94802
FJ190718-003,DRA,perplexus,cf vagans,W,4.625,18.903,121.69543,m01,Mentum length,315.59785
,,,,,,,125.28545,m02,Mentum width,123.3027
,,,,,ITS pixels,BL pixels,123.79912,m03,Glossa length,438.92495
,,,,,,,123.07902,m04,"Glossa width, at mid-point",35.63394
,,,,,,,,m05,Flabellum length,15.69147
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,282.98802
,,,,,,,,m07,Labial palpomere 1 width,50.86365
,,,,,,,,m08,Labial palpomere 2 length,104.21346
,,,,,,,,m09,Labial palpomere 2 width,31.34042
,,,,,,,,m10,Distal labial palpomeres length,NA
,,,,,,,,m11,Stipes length,324.09121
,,,,,,,,m12,Maxillary palp length,42.67644
,,,,,,,,m13,Galea length,425.49773
,,,,,,,,m14,Galea width,90.61028
,,,,,,,,m15,"Stipes width, across from palp",72.62078
PF190709-002,DRA,vagans,cf vagans,W,4.109,15.937,160.06943,m01,Mentum length,347.35573
,,,,,,,158.53356,m02,Mentum width,145.43727
,,,,,ITS pixels,BL pixels,161.13211,m03,Glossa length,NA
,,,,,,,,m04,"Glossa width, at mid-point",35.1315
,,,,,,,,m05,Flabellum length,NA
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,313.25247
,,,,,,,,m07,Labial palpomere 1 width,57.58086
,,,,,,,,m08,Labial palpomere 2 length,112.19428
,,,,,,,,m09,Labial palpomere 2 width,34.15
,,,,,,,,m10,Distal labial palpomeres length,49.73085
,,,,,,,,m11,Stipes length,356.38883
,,,,,,,,m12,Maxillary palp length,52.04771
,,,,,,,,m13,Galea length,459.72615
,,,,,,,,m14,Galea width,95.89114
,,,,,,,,m15,"Stipes width, across from palp",83.91795
AAL230713-001,DRA,vagans,cf vagans,W,3.002590823,11.36246985,173.35384,m01,Mentum length,407.44325
,,,,,,,181.37745,m02,Mentum width,188.00473
,,,,,ITS pixels,BL pixels,186.67143,m03,Glossa length,673.7986
,,,,,,,,m04,"Glossa width, at mid-point",34.76908
,,,,,,,,m05,Flabellum length,17.38454
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,338.86871
,,,,,,,,m07,Labial palpomere 1 width,51.51914
,,,,,,,,m08,Labial palpomere 2 length,110.20184
,,,,,,,,m09,Labial palpomere 2 width,28.69766
,,,,,,,,m10,Distal labial palpomeres length,47.85627
,,,,,,,,m11,Stipes length,338.52769
,,,,,,,,m12,Maxillary palp length,50.21952
,,,,,,,,m13,Galea length,470.51077
,,,,,,,,m14,Galea width,79.05694
,,,,,,,,m15,"Stipes width, across from palp",111.82576
ASD230629-001,DRA,borealis,borealis,W,6.421636832,26.28249948,174.04597,m01,Mentum length,743.12314
,,,,,,,184,m02,Mentum width,182.88794
,,,,,ITS pixels,BL pixels,178.02528,m03,Glossa length,NA
,,,,,1070.56621,,,m04,"Glossa width, at mid-point",55.7853
,,,,,,,,m05,Flabellum length,NA
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,738.78807
,,,,,169.18629,,,m07,Labial palpomere 1 width,65.29931
,,,,,161.24515,,,m08,Labial palpomere 2 length,197.16237
,,,,,169.70563,,,m09,Labial palpomere 2 width,44.18144
,,,,,,,,m10,Distal labial palpomeres length,NA
,,,,,,,,m11,Stipes length,719.80553
,,,,,,,,m12,Maxillary palp length,86.83317
,,,,,,,,m13,Galea length,949.88409
,,,,,,,,m14,Galea width,155.60206
,,,,,,,,m15,"Stipes width, across from palp",152.26621
ASD230630-001,DRA,impatiens,bimaculatus,W,4.289283673,16.52577036,182.71046,m01,Mentum length,453.0298
,,,,,,,190.66667,m02,Mentum width,167.22573
,,,,,ITS pixels,BL pixels,186.74284,m03,Glossa length,978.59328
,,,,,,,,m04,"Glossa width, at mid-point",42.79668
,,,,,,,,m05,Flabellum length,15.50627
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,450.40093
,,,,,,,,m07,Labial palpomere 1 width,57.00877
,,,,,,,,m08,Labial palpomere 2 length,150.41609
,,,,,,,,m09,Labial palpomere 2 width,24.5153
,,,,,,,,m10,Distal labial palpomeres length,49.81967
,,,,,,,,m11,Stipes length,475.47871
,,,,,,,,m12,Maxillary palp length,66.48308
,,,,,,,,m13,Galea length,626.81547
,,,,,,,,m14,Galea width,106.06602
,,,,,,,,m15,"Stipes width, across from palp",104.73777
ASD230713-001,DRA,vagans,cf vagans,W,4.964886306,15.67525772,180.015,m01,Mentum length,583.86148
,,,,,,,,m02,Mentum width,223.09739
,,,,,ITS pixels,BL pixels,,m03,Glossa length,788.67437
,,,,,,,,m04,"Glossa width, at mid-point",31.69297
,,,,,,,,m05,Flabellum length,22.55857
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,542.16326
,,,,,,,,m07,Labial palpomere 1 width,65.78078
,,,,,,,,m08,Labial palpomere 2 length,188.44893
,,,,,,,,m09,Labial palpomere 2 width,NA
,,,,,,,,m10,Distal labial palpomeres length,58.00862
,,,,,,,,m11,Stipes length,569.15464
,,,,,,,,m12,Maxillary palp length,76.47876
,,,,,,,,m13,Galea length,724.55133
,,,,,,,,m14,Galea width,125.28368
,,,,,,,,m15,"Stipes width, across from palp",123.48279
CAP220712-004,DRA,vagans,cf vagans,W,3.932402827,12.18458815,186.9666667,m01,Mentum length,399.05667
,,,,,,,,m02,Mentum width,174.62595
,,,,,ITS pixels,BL pixels,,m03,Glossa length,560.74802
,,,,,,,,m04,"Glossa width, at mid-point",21.76644
,,,,,,,,m05,Flabellum length,20.30873
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,354.63718
,,,,,,,,m07,Labial palpomere 1 width,51.40255
,,,,,,,,m08,Labial palpomere 2 length,128.27921
,,,,,,,,m09,Labial palpomere 2 width,25.82229
,,,,,,,,m10,Distal labial palpomeres length,40.27682
,,,,,,,,m11,Stipes length,408.43114
,,,,,,,,m12,Maxillary palp length,51.10338
,,,,,,,,m13,Galea length,500.36804
,,,,,,,,m14,Galea width,68.05227
,,,,,,,,m15,"Stipes width, across from palp",56.64706
DRA170916-003,DRA,rufocinctus,cf rufocinctus,W,3.919006328,16.19718895,176.01136,m01,Mentum length,522.91491
,,,,,,,182.67153,m02,Mentum width,187.36061
,,,,,ITS pixels,BL pixels,185.37649,m03,Glossa length,1359.92964
,,,,,,,174.71246,m04,"Glossa width, at mid-point",41.18252
,,,,,,,170.66667,m05,Flabellum length,20.05617
,,,,,ITS px/mm,BL px/mm,186.66667,m06,Labial palpomere 1 length,615.83196
,,,,,,,182.68613,m07,Labial palpomere 1 width,66.4906
,,,,,,,,m08,Labial palpomere 2 length,178.53011
,,,,,,,,m09,Labial palpomere 2 width,36.89173
,,,,,,,,m10,Distal labial palpomeres length,69.46222
,,,,,,,,m11,Stipes length,658.58569
,,,,,,,,m12,Maxillary palp length,57.88878
,,,,,,,,m13,Galea length,823.61387
,,,,,,,,m14,Galea width,123.88525
,,,,,,,,m15,"Stipes width, across from palp",100.22198
DRA210812-001,DRA,rufocinctus,cf rufocinctus,W,3.289862146,13.35016217,178.28068,m01,Mentum length,427.20019
,,,,,,,170.71354,m02,Mentum width,153.70101
,,,,,ITS pixels,BL pixels,186.67143,m03,Glossa length,676.96636
,,,,,,,184.04347,m04,"Glossa width, at mid-point",36.06938
,,,,,,,,m05,Flabellum length,31.04835
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,413.82363
,,,,,,,,m07,Labial palpomere 1 width,59.66574
,,,,,,,,m08,Labial palpomere 2 length,149.0302
,,,,,,,,m09,Labial palpomere 2 width,36.35932
,,,,,,,,m10,Distal labial palpomeres length,43.41659
,,,,,,,,m11,Stipes length,420.34391
,,,,,,,,m12,Maxillary palp length,38.18086
,,,,,,,,m13,Galea length,566.27877
,,,,,,,,m14,Galea width,102.90017
,,,,,,,,m15,"Stipes width, across from palp",93.78936
DRA210812-005,DRA,perplexus,cf perplexus,W,4.844010563,15.4074878,185.6276667,m01,Mentum length,483.2078
,,,,,,,,m02,Mentum width,218.96321
,,,,,ITS pixels,BL pixels,,m03,Glossa length,1077.94367
,,,,,,,,m04,"Glossa width, at mid-point",49.62078
,,,,,,,,m05,Flabellum length,15.69235
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,492.22048
,,,,,,,,m07,Labial palpomere 1 width,89.5377
,,,,,,,,m08,Labial palpomere 2 length,175.93465
,,,,,,,,m09,Labial palpomere 2 width,28.16026
,,,,,,,,m10,Distal labial palpomeres length,64.88451
,,,,,,,,m11,Stipes length,500.43281
,,,,,,,,m12,Maxillary palp length,86.47592
,,,,,,,,m13,Galea length,673.10618
,,,,,,,,m14,Galea width,140.46352
,,,,,,,,m15,"Stipes width, across from palp",151.92103
DRA210812-010,DRA,borealis,borealis,M,4.498125021,15.76338714,178.0083333,m01,Mentum length,593.72721
,,,,,,,,m02,Mentum width,172.98555
,,,,,ITS pixels,BL pixels,,m03,Glossa length,807.29516
,,,,,,,,m04,"Glossa width, at mid-point",36.87818
,,,,,,,,m05,Flabellum length,NA
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,565.88966
,,,,,,,,m07,Labial palpomere 1 width,74.5952
,,,,,,,,m08,Labial palpomere 2 length,163.95663
,,,,,,,,m09,Labial palpomere 2 width,33.99346
,,,,,,,,m10,Distal labial palpomeres length,71.15554
,,,,,,,,m11,Stipes length,575.36385
,,,,,,,,m12,Maxillary palp length,79.55431
,,,,,,,,m13,Galea length,756.80893
,,,,,,,,m14,Galea width,90.5882
,,,,,,,,m15,"Stipes width, across from palp",101.02585
DRA210812-012,DRA,perplexus,cf perplexus,W,4.416855769,13.70641689,180.6743333,m01,Mentum length,555.82011
,,,,,,,,m02,Mentum width,183.4121
,,,,,ITS pixels,BL pixels,,m03,Glossa length,687.44746
,,,,,,,,m04,"Glossa width, at mid-point",26.40076
,,,,,,,,m05,Flabellum length,20.36609
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,449.04009
,,,,,,,,m07,Labial palpomere 1 width,68.96376
,,,,,,,,m08,Labial palpomere 2 length,162.78821
,,,,,,,,m09,Labial palpomere 2 width,38.41875
,,,,,,,,m10,Distal labial palpomeres length,53.82379
,,,,,,,,m11,Stipes length,504.16763
,,,,,,,,m12,Maxillary palp length,65.9242
,,,,,,,,m13,Galea length,643.08942
,,,,,,,,m14,Galea width,103.96634
,,,,,,,,m15,"Stipes width, across from palp",106.88779
DRA230629-001,DRA,borealis,cf borealis,W,5.394189933,23.55372064,181.385,m01,Mentum length,722.83055
,,,,,,,,m02,Mentum width,NA
,,,,,ITS pixels,BL pixels,,m03,Glossa length,1419.33629
,,,,,960.40825,,,m04,"Glossa width, at mid-point",49.92995
,,,,,,,,m05,Flabellum length,26.57066
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,NA
,,,,,180.04444,,,m07,Labial palpomere 1 width,NA
,,,,,176.04545,,,m08,Labial palpomere 2 length,NA
,,,,,,,,m09,Labial palpomere 2 width,NA
,,,,,,,,m10,Distal labial palpomeres length,NA
,,,,,,,,m11,Stipes length,NA
,,,,,,,,m12,Maxillary palp length,NA
,,,,,,,,m13,Galea length,972.63919
,,,,,,,,m14,Galea width,184.80072
,,,,,,,,m15,"Stipes width, across from palp",NA
DRA230713-001,DRA,borealis,cf borealis,W,6.063940601,20.81087745,184.2103333,m01,Mentum length,754.23339
,,,,,,,,m02,Mentum width,164.77864
,,,,,ITS pixels,BL pixels,,m03,Glossa length,1469.79642
,,,,,1116.02867,,,m04,"Glossa width, at mid-point",58.03447
,,,,,,,,m05,Flabellum length,21.2132
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,742.13206
,,,,,184.04347,,,m07,Labial palpomere 1 width,50
,,,,,,,,m08,Labial palpomere 2 length,210.60864
,,,,,,,,m09,Labial palpomere 2 width,38.20995
,,,,,,,,m10,Distal labial palpomeres length,NA
,,,,,,,,m11,Stipes length,728.97188
,,,,,,,,m12,Maxillary palp length,93.2309
,,,,,,,,m13,Galea length,950.26733
,,,,,,,,m14,Galea width,103.73042
,,,,,,,,m15,"Stipes width, across from palp",115.55085
FJ190711-003,DRA,terricola,terricola,W,4.738546192,15.55191752,175.3566667,m01,Mentum length,445.76451
,,,,,,,,m02,Mentum width,193.27959
,,,,,ITS pixels,BL pixels,,m03,Glossa length,NA
,,,,,,,,m04,"Glossa width, at mid-point",47.42362
,,,,,,,,m05,Flabellum length,NA
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,336.6571
,,,,,,,,m07,Labial palpomere 1 width,58.41233
,,,,,,,,m08,Labial palpomere 2 length,150.07332
,,,,,,,,m09,Labial palpomere 2 width,36.40055
,,,,,,,,m10,Distal labial palpomeres length,52.49762
,,,,,,,,m11,Stipes length,NA
,,,,,,,,m12,Maxillary palp length,NA
,,,,,,,,m13,Galea length,NA
,,,,,,,,m14,Galea width,NA
,,,,,,,,m15,"Stipes width, across from palp",NA
FJ190711-004,DRA,terricola,terricola,W,5.624667985,14.73057584,264.0303,m01,Mentum length,606.32005
,,,,,,,278.11508,m02,Mentum width,NA
,,,,,ITS pixels,BL pixels,288.24989,m03,Glossa length,1281.36899
,,,,,,,,m04,"Glossa width, at mid-point",54.58938
,,,,,,,,m05,Flabellum length,54.58938
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,517.8803
,,,,,,,,m07,Labial palpomere 1 width,69.05071
,,,,,,,,m08,Labial palpomere 2 length,212.4241
,,,,,,,,m09,Labial palpomere 2 width,46.17359
,,,,,,,,m10,Distal labial palpomeres length,NA
,,,,,,,,m11,Stipes length,NA
,,,,,,,,m12,Maxillary palp length,47.53946
,,,,,,,,m13,Galea length,770.3791
,,,,,,,,m14,Galea width,125.93649
,,,,,,,,m15,"Stipes width, across from palp",NA
FJ190711-005,DRA,ternarius,ternarius,W,3.371287589,12.49727166,186.01075,m01,Mentum length,391.47925
,,,,,,,176.01136,m02,Mentum width,180.46883
,,,,,ITS pixels,BL pixels,170.01176,m03,Glossa length,770.92364
,,,,,,,,m04,"Glossa width, at mid-point",35.90265
,,,,,,,,m05,Flabellum length,25.17936
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,343.68154
,,,,,,,,m07,Labial palpomere 1 width,60.41523
,,,,,,,,m08,Labial palpomere 2 length,126.12692
,,,,,,,,m09,Labial palpomere 2 width,30.88689
,,,,,,,,m10,Distal labial palpomeres length,41.97618
,,,,,,,,m11,Stipes length,369.56731
,,,,,,,,m12,Maxillary palp length,66.38272
,,,,,,,,m13,Galea length,494.73416
,,,,,,,,m14,Galea width,100.02
,,,,,,,,m15,"Stipes width, across from palp",80.65358
FJ190711-008,DRA,ternarius,ternarius,W,3.585917424,11.05253391,181.01105,m01,Mentum length,386.12433
,,,,,,,168,m02,Mentum width,102.10779
,,,,,ITS pixels,BL pixels,182,m03,Glossa length,746.67442
,,,,,,,182.01099,m04,"Glossa width, at mid-point",28.84441
,,,,,,,182,m05,Flabellum length,25.75554
,,,,,ITS px/mm,BL px/mm,168.00298,m06,Labial palpomere 1 length,337.42851
,,,,,,,,m07,Labial palpomere 1 width,62.36986
,,,,,,,,m08,Labial palpomere 2 length,123.68508
,,,,,,,,m09,Labial palpomere 2 width,30.59412
,,,,,,,,m10,Distal labial palpomeres length,NA
,,,,,,,,m11,Stipes length,439.50995
,,,,,,,,m12,Maxillary palp length,71.76474
,,,,,,,,m13,Galea length,463.42816
,,,,,,,,m14,Galea width,59.07622
,,,,,,,,m15,"Stipes width, across from palp",67.62396
GSM220614-001,DRA,vagans,vagans,W,4.393601375,14.98672219,189.0486667,m01,Mentum length,386.02072
,,,,,,,,m02,Mentum width,211.08819
,,,,,ITS pixels,BL pixels,,m03,Glossa length,828.2558
,,,,,,,,m04,"Glossa width, at mid-point",29.27266
,,,,,,,,m05,Flabellum length,16.01388
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,484.97606
,,,,,,,,m07,Labial palpomere 1 width,54.38954
,,,,,,,,m08,Labial palpomere 2 length,151.25549
,,,,,,,,m09,Labial palpomere 2 width,NA
,,,,,,,,m10,Distal labial palpomeres length,63.24555
,,,,,,,,m11,Stipes length,503.31523
,,,,,,,,m12,Maxillary palp length,73.20595
,,,,,,,,m13,Galea length,659.46283
,,,,,,,,m14,Galea width,62.89321
,,,,,,,,m15,"Stipes width, across from palp",NA
HHW230629-001,DRA,vagans,vagans,W,3.639758217,19.0642442,168.04761,m01,Mentum length,560.00089
,,,,,,,185.37649,m02,Mentum width,177.51369
,,,,,ITS pixels,BL pixels,185.33813,m03,Glossa length,1173.38352
,,,,,,,174.74807,m04,"Glossa width, at mid-point",44.7462
,,,,,,,178.67164,m05,Flabellum length,29.6048
,,,,,ITS px/mm,BL px/mm,173.33846,m06,Labial palpomere 1 length,NA
,,,,,,,184.00483,m07,Labial palpomere 1 width,NA
,,,,,,,,m08,Labial palpomere 2 length,NA
,,,,,,,,m09,Labial palpomere 2 width,NA
,,,,,,,,m10,Distal labial palpomeres length,NA
,,,,,,,,m11,Stipes length,661.05505
,,,,,,,,m12,Maxillary palp length,NA
,,,,,,,,m13,Galea length,710.92103
,,,,,,,,m14,Galea width,140.73458
,,,,,,,,m15,"Stipes width, across from palp",122.21657
JAL230713-002,DRA,vagans,vagans,W,3.511367239,11.9512451,182.0473333,m01,Mentum length,415.25146
,,,,,,,,m02,Mentum width,168.16923
,,,,,ITS pixels,BL pixels,,m03,Glossa length,843.96586
,,,,,,,,m04,"Glossa width, at mid-point",39.47432
,,,,,,,,m05,Flabellum length,26.03417
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,348.06194
,,,,,,,,m07,Labial palpomere 1 width,60.94442
,,,,,,,,m08,Labial palpomere 2 length,126.24139
,,,,,,,,m09,Labial palpomere 2 width,29.21948
,,,,,,,,m10,Distal labial palpomeres length,45.08264
,,,,,,,,m11,Stipes length,415.11712
,,,,,,,,m12,Maxillary palp length,82.14313
,,,,,,,,m13,Galea length,520.40196
,,,,,,,,m14,Galea width,104.94655
,,,,,,,,m15,"Stipes width, across from palp",92.93486
JL190711-003,DRA,terricola,terricola,W,4.315631366,13.10491071,183.3546667,m01,Mentum length,435.78435
,,,,,,,,m02,Mentum width,190.42059
,,,,,ITS pixels,BL pixels,,m03,Glossa length,774.37222
,,,,,,,,m04,"Glossa width, at mid-point",34.9285
,,,,,,,,m05,Flabellum length,13
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,329.30988
,,,,,,,,m07,Labial palpomere 1 width,56.85948
,,,,,,,,m08,Labial palpomere 2 length,123.55566
,,,,,,,,m09,Labial palpomere 2 width,28.86174
,,,,,,,,m10,Distal labial palpomeres length,59.9333
,,,,,,,,m11,Stipes length,434.7781
,,,,,,,,m12,Maxillary palp length,70.17834
,,,,,,,,m13,Galea length,455.48905
,,,,,,,,m14,Galea width,113.21661
,,,,,,,,m15,"Stipes width, across from palp",73.57309
JL190711-007,DRA,bimaculatus,bimaculatus,W,4.301403172,15.13310399,184.25,m01,Mentum length,360.31591
,,,,,,,,m02,Mentum width,109.5364
,,,,,ITS pixels,BL pixels,,m03,Glossa length,939.15991
,,,,,,,,m04,"Glossa width, at mid-point",17.78889
,,,,,,,,m05,Flabellum length,17.38454
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,449.8722
,,,,,,,,m07,Labial palpomere 1 width,77.52419
,,,,,,,,m08,Labial palpomere 2 length,101.98039
,,,,,,,,m09,Labial palpomere 2 width,30.4795
,,,,,,,,m10,Distal labial palpomeres length,55.4617
,,,,,,,,m11,Stipes length,473.93776
,,,,,,,,m12,Maxillary palp length,65.80274
,,,,,,,,m13,Galea length,547.88253
,,,,,,,,m14,Galea width,97.62172
,,,,,,,,m15,"Stipes width, across from palp",95.02105
LSK230629-001,DRA,vagans,cf vagans,W,3.59212732,19.56521765,180.674,m01,Mentum length,538.27131
,,,,,,,,m02,Mentum width,207.88458
,,,,,ITS pixels,BL pixels,,m03,Glossa length,NA
,,,,,592.76387,,,m04,"Glossa width, at mid-point",NA
,,,,,,,,m05,Flabellum length,NA
,,,,,ITS px/mm,BL px/mm,,m06,Labial palpomere 1 length,539.56841
,,,,,165.59656,,,m07,Labial palpomere 1 width,72.00694
,,,,,164.43844,,,m08,Labial palpomere 2 length,189.44656
,,,,,,,,m09,Labial palpomere 2 width,28.44293
,,,,,,,,m10,Distal labial palpomeres length,54.08327
,,,,,,,,m11,Stipes length,573.44573
,,,,,,,,m12,Maxillary palp length,73.92564
,,,,,,,,m13,Galea length,730.05597
